vin,timestamp,end_time,odo,end_odo,soc,end_soc,duration,event_id,event_emb_0,event_emb_1,charge_mode_emb_0,charge_mode_emb_1
2.0,2021-05-03 19:56:00,2021-05-03 20:04:00,2667.984375,2671.890625,23.1,22.7,8.0,76,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-03 20:22:00,2021-05-03 20:43:00,2671.890625,2687.1875,22.3,19.2,21.0,77,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-03 21:44:00,2021-05-03 21:58:00,2687.1875,2694.96875,19.2,17.6,14.0,78,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-03 22:06:00,2021-05-03 22:21:00,2694.96875,2704.03125,17.6,16.0,15.0,79,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-04 14:41:00,2021-05-04 15:08:00,2704.03125,2718.265625,15.6,13.3,27.0,80,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-04 15:20:00,2021-05-04 15:43:00,2718.265625,2734.28125,12.9,10.5,23.0,81,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-04 17:46:00,2021-05-04 18:08:00,2734.28125,2749.71875,12.5,10.1,22.0,82,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-04 18:22:00,2021-05-04 18:45:00,2749.71875,2765.46875,9.8,7.4,23.0,83,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-04 19:07:00,2021-05-04 19:26:00,2765.46875,2776.53125,7.0,5.4,19.0,84,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-04 19:27:00,2021-05-04 21:43:00,2776.53125,2776.53125,5.4,22.3,136.0,85,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-05-04 21:43:00,2021-05-04 21:49:00,2776.53125,2777.484375,22.3,22.3,6.0,86,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-04 21:50:00,2021-05-04 22:08:00,2777.484375,2777.484375,22.3,24.3,18.0,87,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-05-04 22:08:00,2021-05-04 22:12:00,2777.484375,2778.328125,24.3,24.7,4.0,88,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-04 22:12:00,2021-05-05 01:14:00,2778.328125,2778.328125,24.7,51.3,182.0,89,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-05-05 01:14:00,2021-05-05 01:16:00,2778.328125,2778.59375,51.3,51.3,2.0,90,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-05 01:41:00,2021-05-05 01:54:00,2778.609375,2790.234375,51.3,48.6,13.0,91,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-05 14:21:00,2021-05-05 14:39:00,2790.234375,2800.4375,48.6,47.0,18.0,92,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-05 14:39:00,2021-05-05 15:17:00,2800.4375,2800.4375,47.0,50.5,38.0,93,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-05-05 15:17:00,2021-05-05 15:22:00,2800.4375,2802.875,50.5,50.5,5.0,94,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-05 15:23:00,2021-05-05 15:41:00,2802.875,2802.875,50.5,52.5,18.0,95,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-05-05 15:41:00,2021-05-05 15:59:00,2802.875,2811.671875,52.5,50.5,18.0,96,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-05 16:13:00,2021-05-05 17:40:00,2811.671875,2875.703125,50.5,39.6,87.0,97,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-05 17:40:00,2021-05-05 18:48:00,2875.703125,2875.75,39.6,38.8,68.0,98,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-05 18:48:00,2021-05-05 19:03:00,2875.75,2886.8125,38.8,36.8,15.0,99,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-05 19:04:00,2021-05-05 19:05:00,2886.8125,2887.03125,36.8,36.8,1.0,100,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-05 19:05:00,2021-05-05 20:29:00,2887.03125,2887.03125,36.8,48.6,84.0,101,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-05-05 20:29:00,2021-05-05 20:46:00,2887.03125,2895.171875,48.6,47.0,17.0,102,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-05 20:47:00,2021-05-05 21:19:00,2895.171875,2900.703125,47.0,45.8,32.0,103,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-05 21:45:00,2021-05-05 21:56:00,2900.703125,2910.1875,45.0,43.9,11.0,104,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-05 21:56:00,2021-05-06 00:28:00,2910.1875,2910.1875,43.9,65.8,152.0,105,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-05-06 00:28:00,2021-05-06 00:42:00,2910.1875,2921.828125,65.8,63.1,14.0,106,0.5682060718536377,0.2615770399570465,-0.536198079586029,-0.011928611434996128
2.0,2021-05-06 19:16:00,2021-05-06 19:28:00,2921.828125,2928.125,63.9,63.1,12.0,107,0.5682060718536377,0.2615770399570465,-0.536198079586029,-0.011928611434996128
2.0,2021-05-06 19:32:00,2021-05-06 19:47:00,2928.125,2935.0,63.1,61.9,15.0,108,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-06 20:39:00,2021-05-06 21:01:00,2935.0,2948.328125,61.1,59.2,22.0,109,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-07 18:51:00,2021-05-07 19:12:00,2948.328125,2959.421875,58.8,57.6,21.0,110,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-07 19:13:00,2021-05-07 22:03:00,2959.421875,2959.421875,57.6,82.7,170.0,111,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-05-07 22:03:00,2021-05-07 22:05:00,2959.421875,2959.578125,82.7,82.7,2.0,112,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-07 23:40:00,2021-05-07 23:42:00,2959.578125,2960.015625,82.3,82.3,2.0,113,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-08 00:48:00,2021-05-08 00:58:00,2960.015625,2968.1875,81.9,80.3,10.0,114,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-08 01:12:00,2021-05-08 01:26:00,2968.1875,2976.921875,80.0,78.0,14.0,115,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-08 12:33:00,2021-05-08 12:47:00,2976.921875,2988.015625,78.0,76.8,14.0,116,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-08 12:48:00,2021-05-08 14:52:00,2988.015625,2988.015625,76.8,93.7,124.0,117,-0.13961130380630493,-0.24754497408866882,-1.121153473854065,0.48619428277015686
2.0,2021-05-08 14:52:00,2021-05-08 14:55:00,2988.015625,2988.203125,93.7,93.7,3.0,118,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-08 18:56:00,2021-05-08 19:14:00,2988.203125,2999.984375,93.3,90.9,18.0,119,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-08 22:36:00,2021-05-08 22:40:00,3000.0,3002.25,90.5,90.5,4.0,120,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-08 22:45:00,2021-05-08 22:49:00,3002.25,3004.203125,90.5,89.8,4.0,121,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-09 10:48:00,2021-05-09 10:53:00,3004.203125,3006.359375,89.8,88.6,5.0,122,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
2.0,2021-05-09 11:01:00,2021-05-09 11:05:00,3006.359375,3008.53125,88.6,88.6,4.0,123,0.5682060718536377,0.2615770399570465,-0.010697359219193459,0.002701346529647708
